model,idiom,language,cluster
XLM-R,to play the big shot,English,45
XLM-R,infidel,English,46
XLM-R,heathen,English,10
XLM-R,Pagan,English,49
XLM-R,over and done with,English,45
XLM-R,wrapped up,English,2
XLM-R,up to the task,English,45
XLM-R,fit for purpose,English,2
XLM-R,Living off the fat of the land,English,37
XLM-R,Parasite,English,10
XLM-R,knocked out,English,47
XLM-R,at one's mercy,English,38
XLM-R,slacker,English,10
XLM-R,work shy,English,2
XLM-R,goldbricker,English,0
XLM-R,at each other's throats,English,7
XLM-R,go at it hammer and tongs,English,7
XLM-R,Goose that lays the golden eggs,English,37
XLM-R,Cash cow,English,0
XLM-R,Making ends meet with odd jobs,English,37
XLM-R,Win the battle,English,47
XLM-R,blue-collar worker,English,9
XLM-R,working stiff,English,2
XLM-R,Mind your own business,English,45
XLM-R,Make a living,English,47
XLM-R,day off,English,32
XLM-R,time off,English,32
XLM-R,break from work,English,45
XLM-R,burning desire,English,2
XLM-R,fire in one's loins,English,7
XLM-R,tour de force,English,48
XLM-R,masterstroke,English,0
XLM-R,a marvel,English,2
XLM-R,working woman,English,32
XLM-R,blue-collar worker (female),English,22
XLM-R,femme fatale,English,47
XLM-R,seductress,English,0
XLM-R,Women and gold,English,47
XLM-R,The lures of the flesh and fortune,English,42
XLM-R,make it big,English,45
XLM-R,hit the jackpot,English,47
XLM-R,Fountain of Youth,English,27
XLM-R,Elixir of Life,English,48
XLM-R,business as usual,English,47
XLM-R,Parental love,English,48
XLM-R,Motherly affection,English,48
XLM-R,back-breaking labor,English,15
XLM-R,toil and moil,English,27
XLM-R,"blood, sweat, and tears",English,35
XLM-R,trick up one's sleeve,English,7
XLM-R,ruse,English,10
XLM-R,rules and regulations,English,45
XLM-R,red tape,English,10
XLM-R,Body and soul,English,45
XLM-R,Heart and soul,English,45
XLM-R,With all my heart,English,18
XLM-R,permanent fixture,English,0
XLM-R,tenured,English,46
XLM-R,underhanded dealings,English,15
XLM-R,liquid courage,English,32
XLM-R,firewater,English,32
XLM-R,show one's mettle,English,38
XLM-R,display expertise,English,32
XLM-R,Who does he think he is?,English,35
XLM-R,Over my dead body,English,48
XLM-R,Not on my watch,English,18
XLM-R,worthless person,English,2
XLM-R,loser,English,32
XLM-R,the sauce,English,32
XLM-R,Counting one's chickens before they hatch,English,33
XLM-R,Don't sell the skin before you have caught the bear,English,33
XLM-R,sharp practice,English,32
XLM-R,art and craft,English,45
XLM-R,In hot water,English,2
XLM-R,Handsome as a prince,English,9
XLM-R,a real fright,English,2
XLM-R,kiss of death,English,48
XLM-R,doom and gloom,English,21
XLM-R,to get by,English,15
XLM-R,to make ends meet,English,15
XLM-R,to scrape by,English,48
XLM-R,passing the time,English,45
XLM-R,a sight for sore eyes (sarcastically),English,22
XLM-R,waste time,English,2
XLM-R,counting the days,English,45
XLM-R,In the jaws of death,English,27
XLM-R,Gripped by death,English,48
XLM-R,sweat blood,English,32
XLM-R,work up a lather,English,18
XLM-R,sweating buckets,English,15
XLM-R,sleep like the dead,English,45
XLM-R,oversleep into disaster,English,9
XLM-R,The wheel of time,English,45
XLM-R,The march of time,English,27
XLM-R,Sense of timing,English,48
XLM-R,Know the right moment,English,45
XLM-R,Counting your chickens before they hatch,English,37
XLM-R,Selling the bear's skin before catching it,English,33
XLM-R,bad omen,English,10
XLM-R,ill-fated figure,English,1
XLM-R,Not worth a mention,English,45
XLM-R,Penny ante,English,0
XLM-R,passing away,English,2
XLM-R,demise,English,32
XLM-R,under an unlucky star,English,9
XLM-R,ill-fated hour,English,1
XLM-R,time flies,English,46
XLM-R,the sands of time,English,27
XLM-R,Twiddle one's thumbs,English,7
XLM-R,black night of doom,English,48
XLM-R,fatal night,English,2
XLM-R,wedding night,English,32
XLM-R,first night,English,32
XLM-R,Waning moon,English,13
XLM-R,Dark moon,English,0
XLM-R,bruise,English,10
XLM-R,black and blue,English,45
XLM-R,viper,English,10
XLM-R,the river of time,English,45
XLM-R,time marches on,English,48
XLM-R,youngster,English,0
XLM-R,schoolboy,English,5
XLM-R,time-wasting,English,1
XLM-R,To be one's downfall,English,16
XLM-R,To meet one's doom,English,38
XLM-R,draconian law,English,13
XLM-R,oppressive legislation,English,15
XLM-R,Weal and woe,English,15
XLM-R,The vicissitudes of life,English,29
XLM-R,Hellfire,English,10
XLM-R,Doomsday blaze,English,13
XLM-R,"tall, dark, and handsome",English,22
XLM-R,bad apple,English,10
XLM-R,black sheep (for a disreputable or stigmatized person),English,42
XLM-R,good for nothing,English,48
XLM-R,useless,English,2
XLM-R,deadbeat,English,32
XLM-R,The perfect storm,English,47
XLM-R,Doomsday,English,13
XLM-R,the deep blue sea,English,45
XLM-R,the seven seas,English,2
XLM-R,Sent to the ends of the earth,English,37
XLM-R,Banished to a penal colony,English,9
XLM-R,apostate tyrant,English,13
XLM-R,a tyrant,English,2
XLM-R,a monster,English,2
XLM-R,Attila the Hun,English,0
XLM-R,Wreak havoc,English,13
XLM-R,Vandalism spree,English,21
XLM-R,black market,English,47
XLM-R,brazen-faced,English,1
XLM-R,have no shame,English,21
XLM-R,at an inauspicious hour,English,29
XLM-R,a real character,English,47
XLM-R,an oddball,English,0
XLM-R,a sight to behold (sarcastically),English,22
XLM-R,Unlucky hour,English,13
XLM-R,Malefic period,English,0
XLM-R,period of mourning,English,27
XLM-R,year of bereavement,English,15
XLM-R,black as coal,English,21
XLM-R,pitch black,English,32
XLM-R,the pen is mightier than the sword but silenced,English,37
XLM-R,To blacken one's name,English,7
XLM-R,To cast a slur,English,21
XLM-R,bottomless pit,English,5
XLM-R,abyss,English,5
XLM-R,cut off the branch you're sitting on,English,33
XLM-R,bite the hand that feeds you,English,35
XLM-R,letter-blind,English,46
XLM-R,Calling someone 'midnight' mockingly for dark skin,English,42
XLM-R,a persistent beggar,English,21
XLM-R,like a leech that won't let go,English,33
XLM-R,every now and then,English,48
XLM-R,at odd times,English,48
XLM-R,To curry favor,English,0
XLM-R,In due course,English,47
XLM-R,As time goes by,English,47
XLM-R,With the passage of time,English,35
XLM-R,meet one's end,English,38
XLM-R,once in a blue moon,English,29
XLM-R,Death comes at an unexpected hour,English,35
XLM-R,You never know when your time is up,English,33
XLM-R,Doomed to destruction,English,48
XLM-R,Grip of death,English,47
XLM-R,long face,English,4
XLM-R,black mood,English,49
XLM-R,black heart,English,32
XLM-R,hold a grudge,English,21
XLM-R,Innocent as a lamb,English,29
XLM-R,Pure-hearted damsel,English,9
XLM-R,Underground economy,English,48
XLM-R,Biting sarcasm,English,13
XLM-R,untouchable,English,2
XLM-R,Take the scenic route,English,48
XLM-R,Go the long way round,English,35
XLM-R,Hell freezes over,English,48
XLM-R,Going to one's eternal rest,English,33
XLM-R,Achieving moksha,English,9
XLM-R,fugitive from justice,English,48
XLM-R,Of unknown origin,English,27
XLM-R,John Doe (for unidentified person),English,22
XLM-R,Mutt (informal for mixed breed),English,22
XLM-R,Of course,English,32
XLM-R,It goes without saying,English,48
XLM-R,Needless to say,English,48
XLM-R,thick-headed,English,9
XLM-R,forced smile,English,10
XLM-R,fake smile,English,10
XLM-R,plastic smile,English,10
XLM-R,worn out,English,0
XLM-R,beat,English,46
XLM-R,run down,English,32
XLM-R,At a loss for words/actions,English,15
XLM-R,Frozen in indecision,English,9
XLM-R,Paralyzed by uncertainty,English,15
XLM-R,kingpin,English,10
XLM-R,ringleader,English,0
XLM-R,mastermind,English,4
XLM-R,urban legend,English,32
XLM-R,old wives' tale,English,13
XLM-R,hearsay,English,10
XLM-R,rumor mill,English,10
XLM-R,making a racket,English,47
XLM-R,cacophony,English,13
XLM-R,bickering,English,0
XLM-R,a few,English,32
XLM-R,some,English,4
XLM-R,Read the room,English,47
XLM-R,Adapt to circumstances,English,2
XLM-R,Something or other,English,45
XLM-R,A little something,English,47
XLM-R,No way,English,4
XLM-R,Not on your life,English,18
XLM-R,Under no circumstances,English,47
XLM-R,bookworm,English,32
XLM-R,on the edge,English,47
XLM-R,riverside,English,10
XLM-R,no light at the end of the tunnel,English,37
XLM-R,What's the big surprise?,English,35
XLM-R,What else is new?,English,47
XLM-R,Grotesque,English,2
XLM-R,Monstrous,English,0
XLM-R,Freakish appearance,English,13
XLM-R,worth,English,25
XLM-R,cost,English,32
XLM-R,like sandpaper,English,0
XLM-R,grating,English,10
XLM-R,Knight in shining armor,English,9
XLM-R,Lifeline,English,2
XLM-R,Friend in need,English,47
XLM-R,Slave to circumstances,English,48
XLM-R,At the mercy of fate,English,35
XLM-R,Swallow one's pride,English,38
XLM-R,swarming like bees,English,29
XLM-R,buzzing around,English,2
XLM-R,Putting the cart before the horse,English,35
XLM-R,beat into submission,English,13
XLM-R,All hell broke loose,English,9
XLM-R,Cheeky monkey (as a mild insult for mischievous behavior),English,42
XLM-R,fate,English,46
XLM-R,destiny,English,10
XLM-R,Comparing apples to oranges,English,37
XLM-R,Chalk and cheese,English,48
XLM-R,street food surprise,English,13
XLM-R,spicy mix delight,English,21
XLM-R,Win hands down,English,48
XLM-R,Total victory,English,2
XLM-R,Triumph completely,English,5
XLM-R,Calling someone a 'monkey' (implying foolishness or mischief),English,42
XLM-R,Silly goose (playful insult for foolishness),English,22
XLM-R,Thrash within an inch of one's life,English,33
XLM-R,lower than a snake's belly,English,33
XLM-R,claim to fame,English,47
XLM-R,laudable feats,English,13
XLM-R,Dirty deeds,English,21
XLM-R,Foul play,English,2
XLM-R,huddled up,English,2
XLM-R,curled up in a ball,English,29
XLM-R,shriveling in fear,English,9
XLM-R,eat like a pig,English,18
XLM-R,stuff one's face,English,38
XLM-R,young 'uns,English,13
XLM-R,Counsel from the wicked,English,29
XLM-R,Advice from a rogue,English,18
XLM-R,Wishful thinking,English,2
XLM-R,Pipe dream,English,2
XLM-R,Rosary rattler (mocking overly pious individuals),English,22
XLM-R,Bead counter (deriding religious devotion),English,22
XLM-R,Lazy as a sloth,English,9
XLM-R,The laziest of the lazy,English,29
XLM-R,beady eyes,English,2
XLM-R,squinty eyes,English,13
XLM-R,curl up in a ball,English,29
XLM-R,huddle up,English,0
XLM-R,To break one's word,English,38
XLM-R,Bull-headed,English,1
XLM-R,hard times,English,10
XLM-R,famine days,English,2
XLM-R,Crooked as a barrel of fish hooks,English,42
XLM-R,Sly as a fox,English,29
XLM-R,In the bag,English,47
XLM-R,Swallow up,English,0
XLM-R,jinx,English,10
XLM-R,curse,English,32
XLM-R,ill omen,English,10
XLM-R,jet black,English,47
XLM-R,raven black,English,2
XLM-R,petty,English,10
XLM-R,spiteful,English,0
XLM-R,No worries,English,4
XLM-R,Fear not,English,32
XLM-R,"Don't worry, I've got you",English,33
XLM-R,petty quarrel,English,13
XLM-R,splitting hairs,English,15
XLM-R,Desperate times call for desperate measures,English,37
XLM-R,Poverty corrupts the soul,English,29
XLM-R,Money burning a hole in one's pocket,English,33
XLM-R,busybody,English,32
XLM-R,gossipmonger,English,0
XLM-R,go-between,English,1
XLM-R,procuress,English,0
XLM-R,bawd,English,10
XLM-R,might and main,English,2
XLM-R,divine intervention,English,47
XLM-R,Tame as a lamb,English,29
XLM-R,Broken in (like a horse),English,22
XLM-R,Taming the shrew,English,9
XLM-R,Homebody,English,32
XLM-R,Frog in a well,English,21
XLM-R,Living in a bubble,English,18
XLM-R,birds of a feather flock together,English,37
XLM-R,kindred spirits,English,21
XLM-R,Out of one's depth,English,7
XLM-R,potbelly,English,5
XLM-R,beer belly,English,5
XLM-R,beaten to a pulp,English,29
XLM-R,routed,English,32
XLM-R,in tatters,English,2
XLM-R,Croesus's fortune,English,38
XLM-R,Bottomless purse,English,9
XLM-R,Counsel of despair,English,30
XLM-R,Bad advice from a fool,English,35
XLM-R,Like a barrel of monkeys (for lively chaos),English,42
XLM-R,Bouncing babies everywhere,English,13
XLM-R,couch potato,English,13
XLM-R,sack of potatoes,English,15
XLM-R,Sleep like a log,English,18
XLM-R,Heavy sleeper,English,2
XLM-R,Deep sleep like Rip Van Winkle,English,5
XLM-R,without rhyme or reason,English,15
XLM-R,sleeping on the job,English,45
XLM-R,better late than never,English,48
XLM-R,waking up to a long-forgotten duty,English,42
XLM-R,Plagiarist,English,0
XLM-R,Copycat,English,10
XLM-R,A living hell,English,2
XLM-R,Hellfire and brimstone,English,9
XLM-R,Frog in the well,English,48
XLM-R,Country bumpkin,English,13
XLM-R,Narrow-minded provincial,English,1
XLM-R,ritual sacrifice,English,32
XLM-R,Eid sacrifice,English,10
XLM-R,Ultimate sacrifice,English,32
XLM-R,Give one's life for a cause,English,33
XLM-R,All hell breaks loose,English,9
XLM-R,A battlefield erupts,English,9
XLM-R,War of words escalates,English,48
XLM-R,Doff one's hat,English,38
XLM-R,Bow in respect,English,0
XLM-R,average,English,46
XLM-R,burning like wildfire,English,9
XLM-R,white-hot intensity,English,1
XLM-R,Life force,English,32
XLM-R,Vital energy,English,32
XLM-R,born on the wrong side of the tracks (inverse),English,42
XLM-R,blue-blooded snobbery,English,1
XLM-R,Pride of the family,English,45
XLM-R,Credit to one's ancestors,English,7
XLM-R,fallen woman,English,32
XLM-R,loose woman,English,21
XLM-R,Bring shame to the family,English,35
XLM-R,Blacken the family name,English,27
XLM-R,Torn between two lovers,English,16
XLM-R,Between duty and desire,English,37
XLM-R,Go the long way around,English,35
XLM-R,Jewel in the crown of the family,English,37
XLM-R,Know one's pedigree,English,38
XLM-R,Check someone's background,English,38
XLM-R,outcast,English,10
XLM-R,Highborn pride,English,0
XLM-R,Carry on the family name,English,27
XLM-R,Keep the bloodline alive,English,27
XLM-R,Skeletons in the closet,English,37
XLM-R,Bad apple in the bunch,English,27
XLM-R,The darkest hour,English,47
XLM-R,Pitch-black despair,English,9
XLM-R,The light of the family,English,45
XLM-R,The sole heir,English,13
XLM-R,A lady of good family,English,35
XLM-R,A proper wife,English,2
XLM-R,family outcast,English,48
XLM-R,Supporting cast,English,0
XLM-R,Bit players,English,49
XLM-R,a dud,English,4
XLM-R,balmy weather,English,48
XLM-R,wrestling match,English,9
XLM-R,Crooked,English,5
XLM-R,Devious,English,10
XLM-R,Cunning,English,5
XLM-R,Cryptic,English,10
XLM-R,Hard nut to crack,English,13
XLM-R,light at the end of the tunnel,English,35
XLM-R,a friend in need is a friend indeed,English,37
XLM-R,saved by the bell,English,27
XLM-R,hen's teeth,English,38
XLM-R,phony,English,10
XLM-R,bogus,English,10
XLM-R,forged,English,32
XLM-R,Crafty,English,0
XLM-R,Beating around the bush,English,35
XLM-R,Sophistry,English,0
XLM-R,full of intrigue,English,48
XLM-R,Divide and conquer,English,9
XLM-R,Play both ends against the middle,English,37
XLM-R,sophist,English,49
XLM-R,casuist,English,10
XLM-R,quibbler,English,2
XLM-R,Machiavellian tactics,English,9
XLM-R,Snake oil diplomacy,English,9
XLM-R,Realpolitik,English,32
XLM-R,Machiavellian diplomacy,English,9
XLM-R,paradox,English,46
XLM-R,smooth operator,English,10
XLM-R,Out of the mouths of babes,English,35
XLM-R,Children say the darndest things,English,27
XLM-R,a light at the end of the tunnel,English,35
XLM-R,safe harbor,English,2
XLM-R,way out,English,32
XLM-R,get out of a tight spot,English,35
XLM-R,At sea,English,4
XLM-R,Not knowing which way to turn,English,35
XLM-R,job well done,English,32
XLM-R,Dead certain,English,10
XLM-R,Sure of success,English,47
XLM-R,Words sweeter than honey,English,29
XLM-R,Eloquence is silver,English,9
XLM-R,Well-read,English,32
XLM-R,Cultured,English,10
XLM-R,Erudite,English,0
XLM-R,Made up one's mind,English,16
XLM-R,Clasped hands in prayer,English,29
XLM-R,nest egg,English,2
XLM-R,the apple of one's eye,English,16
XLM-R,On its last legs,English,15
XLM-R,A shadow of its former self,English,37
XLM-R,Meeting one's maker,English,38
XLM-R,Going to a better place,English,35
XLM-R,lamb to the slaughter,English,35
XLM-R,sitting duck,English,2
XLM-R,Start from scratch,English,47
XLM-R,Go down the drain,English,27
XLM-R,Fall through the cracks,English,45
XLM-R,Come to naught,English,13
XLM-R,Lower than a worm,English,18
XLM-R,Spineless coward,English,5
XLM-R,crossing the great divide,English,27
XLM-R,Open a can of worms,English,35
XLM-R,Stir up a hornet's nest,English,7
XLM-R,punching above one's weight,English,7
XLM-R,more bang for one's buck,English,7
XLM-R,Cry one's eyes out and beg,English,7
XLM-R,Whine and plead,English,9
XLM-R,narrow escape,English,2
XLM-R,by the skin of one's teeth,English,33
XLM-R,close call,English,32
XLM-R,Some people,English,32
XLM-R,A few individuals,English,47
XLM-R,Somebody,English,32
XLM-R,One or the other,English,45
XLM-R,nobody,English,32
XLM-R,Joe Schmoe,English,1
XLM-R,peon,English,32
XLM-R,VIP,English,46
XLM-R,Playing with fire,English,45
XLM-R,Dancing on the edge of a volcano,English,37
XLM-R,Scandal,English,10
XLM-R,Dirt-digging,English,1
