id,idiom_src,meaning_src,idiom_tgt,meaning_tgt,confidence,verified,lang_pair
6864,ব্যাঙ মারতে তীরধনুক,"তুচ্ছ কাজে বিরাট আয়োজন, যার প্রয়োজন নেই",खाला जी का बाड़ा,An easy task or situation that requires no effort.,HIGH,False,bn-hi
6865,ব্যাঙর ব্যাঙর করা,অনেক্ষণ ধরে বিরক্তিকর কথা বলে চলা; অবিরত বাজে বকবক করা,बरसों बाद,After a very long time; once in a blue moon.,HIGH,False,bn-hi
6866,ব্যাঙের আধুলি,"অতিদরিদ্রের সামান্যতম সঞ্চয়/সম্পদ, যা তার গর্বের কারণ",अंग-अंग फूले न समाना,To be overjoyed; extremely delighted.,HIGH,False,bn-hi
6867,ব্যাঙের ছাতা,আকস্মিক বৃদ্ধিপ্রাপ্ত বস্তু,"शैतान का नाम लिया, शैतान हाजिर",Speak of the devil; the person you were just talking about suddenly appears.,HIGH,False,bn-hi
6868,ব্যাঙের লাথি,"নগণ্য ব্যক্তির কটূক্তি, দুর্ব্যবহার",चींटी के पर निकलना,For an insignificant person to become arrogant when they gain a little power.,HIGH,False,bn-hi
6869,ব্যাঙের সর্দি,অসম্ভব ব্যাপার; সহজেই ধরা যায় এমন ভণ্ডামি বা ভান,कान का उल्लू होना,To be a foolish or naive person who is easily fooled.,HIGH,False,bn-hi
6870,ব্যঙ্গোক্তি,ব্যাঞ্জনাপূর্ণ উক্তি- অলঙ্কারবিশেষ,ईंट का जबाब पत्थर से देना,An eye for an eye; to retaliate with full force; to give a fitting reply.,HIGH,False,bn-hi
6871,ব্যাজস্তুতি,নিন্দাচ্ছলে স্তুতি বা স্তুতিচ্ছলে নিন্দা,अपने मुँह मियाँ मिट्ठू बनना,To blow one's own trumpet; to praise oneself.,HIGH,False,bn-hi
6872,ব্রহ্মচুল,টিকি,केला खाकर छिलके पर फिसलना,To be careless about small things after achieving something big.,HIGH,False,bn-hi
6874,ব্রহ্মতালু,মাথার চাঁদি/টাক,आँखें दिखाना,To express anger or to scold someone through threatening gestures.,HIGH,False,bn-hi
6876,ব্রাহ্মমুহুর্ত,সূর্যোদয়ের পূর্ববর্তী একঘন্টা বিশ মিনিট কাল,मँहगाई का ज़माना,A period when prices are very high.,HIGH,False,bn-hi
6877,ভক্তদাস,"অন্নদাস, পরান্নে প্রতিপালিত ব্যক্তি","शैतान का नाम लिया, शैतान हाजिर",Speak of the devil; the person you were just talking about suddenly appears.,HIGH,False,bn-hi
6878,ভক্তবিটেল,কপট বা ভণ্ড ভক্ত,ङुर्र बनाना,To make false excuses; to create a pretext for avoiding something.,HIGH,False,bn-hi
6879,ভক্তের জন্য ভগবান,ঈশ্বর ভক্তকে রক্ষা করে; তির্যকোক্তি- ভক্ত নাই তো ভগবান নাই,अंधेर नगरी चौपट राजा,A place or situation where there is total chaos and no justice.,HIGH,False,bn-hi
6880,ভগবান মার দুনিয়ার বার,দৈবের শাসন কেউ খণ্ডাতে পারে না,जिसकी लाठी उसकी भैंस,Might is right; those with power can do as they please.,HIGH,False,bn-hi
6881,ভগ্নদূত,যে দূত রণক্ষেত্র থেকে স্বপক্ষের পরাজয়ের খবর নিয়ে আসে,अपना उल्लू सीधा करना,To achieve one's own selfish motive; to act in self-interest without regard for others.,HIGH,False,bn-hi
6882,ভঙ্গ দেওয়া,পলায়ন করা; দ্বন্দ্ব থেকে সরে দাঁড়ানো,चौड़े बेंकर सोना,To be free from all worries; to be completely carefree.,HIGH,False,bn-hi
6883,ভজনভাজন,স্বার্থসিদ্ধির উদ্দেশ্যে ভুল বুঝানো বা প্রবোধ দেওয়া,अपना उल्लू सीधा करना,To achieve one's own selfish motive; to act in self-interest without regard for others.,HIGH,False,bn-hi
6884,ভট্টাচায্যির পুঁথি,প্রয়োজনীয় জিনিস; প্রিয়বস্তু,आँख का तारा,To be the most beloved person; someone cherished above all others (apple of one's eye).,HIGH,False,bn-hi
6885,ভণ্ড তপস্বী,বাইরে ধার্মিকতার ভান করে এবং ভিতরে দুস্কার্য করার প্রতি বিদ্রুপোক্তি,कान का उल्लू होना,To be a foolish or naive person who is easily fooled.,HIGH,False,bn-hi
6886,ভদ্রতার বালাই,সাধারণ সৌজন্যবোধ,अक्ल पर पत्थर पड़ना,To lose one's sense of reason; to act stupidly or irrationally.,HIGH,False,bn-hi
6887,ভবঘুরে,গৃহশূন্য লক্ষ্মীছাড়া লোক; বিনাকাজে সর্বত্র ঘুরে বেড়ায় এমন লোক,खाक छानना,To wander around aimlessly without any purpose or direction.,HIGH,False,bn-hi
6889,ভবপার,সংসাররূপ নদী পার হয়ে সংসারযাত্রা থেকে মুক্তি,चौड़े बेंकर सोना,To be free from all worries; to be completely carefree.,HIGH,False,bn-hi
6891,ভবলীলা সাঙ্গ,মৃত্যু,आँख फेरना,"To turn away from; to disregard or ignore someone, especially after previously favouring them.",HIGH,False,bn-hi
6893,ভবি ভোলবার নয়,যাকে সহজে ভোলানো যায় না,कान का उल्लू होना,To be a foolish or naive person who is easily fooled.,HIGH,False,bn-hi
6894,ভবের খেয়া,সংসার,नाक में दम करना,To harass someone; to make life miserable.,HIGH,False,bn-hi
